Date,Close/Last,Volume,Open,High,Low
02/15/2019,$1.09,611492,$1.1,$1.18,$1.0831
02/14/2019,$1.08,505038,$1.04,$1.1,$1.01
02/13/2019,$1.045,359931,$1.02,$1.05,$1.0001
02/12/2019,$1.02,399318,$1.02,$1.05,$0.9994
02/11/2019,$0.9978,574605,$0.94,$1.02,$0.9301
02/08/2019,$0.9441,280917,$0.9237,$0.95,$0.903
02/07/2019,$0.93,93861,$0.9375,$0.944,$0.9221
02/06/2019,$0.95,137419,$0.9522,$0.9522,$0.9134
02/05/2019,$0.9503,265761,$0.975,$0.975,$0.9363
02/04/2019,$0.9768,242973,$0.94,$0.98,$0.935
02/01/2019,$0.9215,435862,$0.9,$0.9706,$0.87
01/31/2019,$0.88,356068,$0.8233,$0.8817,$0.8201
01/30/2019,$0.8101,127945,$0.82,$0.83,$0.81
01/29/2019,$0.82,100048,$0.7899,$0.82,$0.7899
01/28/2019,$0.8,141055,$0.78,$0.8,$0.7731
01/25/2019,$0.7802,102212,$0.7811,$0.7896,$0.7708
01/24/2019,$0.794,176976,$0.7602,$0.7998,$0.7601
01/23/2019,$0.76,221374,$0.785,$0.8,$0.76
01/22/2019,$0.7933,207525,$0.8088,$0.82,$0.78
01/18/2019,$0.8047,234007,$0.8187,$0.8187,$0.79
01/17/2019,$0.8049,131217,$0.7974,$0.8199,$0.77
01/16/2019,$0.7993,92365,$0.79,$0.8099,$0.77
01/15/2019,$0.7893,165752,$0.7541,$0.7894,$0.7261
01/14/2019,$0.75,228661,$0.72,$0.77,$0.7003
01/11/2019,$0.7647,246317,$0.7418,$0.78,$0.6879
01/10/2019,$0.7382,306554,$0.7179,$0.7629,$0.6818
01/09/2019,$0.7101,367140,$0.75,$0.775,$0.7048
01/08/2019,$0.7301,407468,$0.8429,$0.8429,$0.7229
01/07/2019,$0.8221,332043,$0.8,$0.8549,$0.791
01/04/2019,$0.7938,628020,$0.7874,$0.8496,$0.75
01/03/2019,$0.7575,522782,$0.73,$0.7798,$0.68
01/02/2019,$0.7,674520,$0.6,$0.7108,$0.6
12/31/2018,$0.6039,547642,$0.6029,$0.63,$0.58
12/28/2018,$0.63,850196,$0.607,$0.65,$0.58
12/27/2018,$0.6,481615,$0.61,$0.62,$0.5413
12/26/2018,$0.607,429171,$0.53,$0.6086,$0.53
12/24/2018,$0.5292,289116,$0.52,$0.537,$0.52
12/21/2018,$0.5291,493149,$0.63,$0.63,$0.52
12/20/2018,$0.6112,513214,$0.62,$0.65,$0.5716
12/19/2018,$0.6165,1057705,$0.539,$0.65,$0.535
12/18/2018,$0.5201,438468,$0.51,$0.5524,$0.51
12/17/2018,$0.5139,598520,$0.569,$0.569,$0.506
12/14/2018,$0.5553,240548,$0.5598,$0.577,$0.55
12/13/2018,$0.5611,480645,$0.58,$0.6,$0.56
12/12/2018,$0.5826,499358,$0.59,$0.5996,$0.561
12/11/2018,$0.5608,429612,$0.577,$0.5835,$0.5601
12/10/2018,$0.57,730839,$0.572,$0.59,$0.555
12/07/2018,$0.57,5125632,$0.59,$0.59,$0.556
12/06/2018,$0.663,1398160,$0.7,$0.71,$0.65
12/04/2018,$0.785,281959,$0.8065,$0.82,$0.78
12/03/2018,$0.7965,336534,$0.8209,$0.85,$0.78
11/30/2018,$0.7912,298047,$0.82,$0.8388,$0.79
11/29/2018,$0.82,477062,$0.8,$0.84,$0.78
11/28/2018,$0.8001,749309,$0.792,$0.81,$0.7521
11/27/2018,$0.74,2064628,$0.928,$0.9299,$0.7
11/26/2018,$0.928,250525,$0.95,$0.95,$0.92
11/23/2018,$0.94,127421,$0.9345,$0.969,$0.93
11/21/2018,$0.9452,358160,$0.95,$0.9899,$0.9101
11/20/2018,$0.929,477341,$0.935,$0.9476,$0.9
11/19/2018,$0.9578,377560,$0.95,$1.02,$0.929
11/16/2018,$0.9503,358291,$0.975,$1.04,$0.9495
11/15/2018,$0.9703,211720,$0.95,$0.9999,$0.9495
11/14/2018,$0.9591,358060,$0.98,$0.9974,$0.95
11/13/2018,$0.9703,353950,$0.97,$1.01,$0.9505
11/12/2018,$0.97,520829,$1.02,$1.03,$0.941
11/09/2018,$1.025,208457,$1.03,$1.04,$1.01
11/08/2018,$1.03,444731,$1.02,$1.05,$1
11/07/2018,$1.02,599194,$1.06,$1.07,$1
11/06/2018,$1.06,233074,$1.05,$1.08,$1.04
11/05/2018,$1.04,528377,$1.08,$1.11,$1.03
11/02/2018,$1.07,352149,$1.05,$1.09,$1.03
11/01/2018,$1.1,754136,$1.09,$1.14,$1.07
10/31/2018,$1.08,460557,$1.02,$1.11,$1.01
10/30/2018,$1.02,317982,$1,$1.03,$0.99
10/29/2018,$1,660909,$1.03,$1.05,$0.99
10/26/2018,$1.02,2492685,$1.21,$1.234,$1.01
10/25/2018,$1.09,359757,$1.08,$1.1,$1.06
10/24/2018,$1.07,393062,$1.09,$1.1246,$1.04
10/23/2018,$1.08,520706,$1.06,$1.14,$1.04
10/22/2018,$1.09,486212,$1.2,$1.21,$1.07
10/19/2018,$1.18,374027,$1.23,$1.2399,$1.15
10/18/2018,$1.21,438130,$1.26,$1.29,$1.21
10/17/2018,$1.27,208821,$1.29,$1.31,$1.25
10/16/2018,$1.29,242929,$1.26,$1.31,$1.26
10/15/2018,$1.27,260428,$1.29,$1.32,$1.27
10/12/2018,$1.29,477529,$1.29,$1.33,$1.27
10/11/2018,$1.27,627545,$1.29,$1.31,$1.25
10/10/2018,$1.29,990738,$1.36,$1.39,$1.27
10/09/2018,$1.35,707599,$1.35,$1.44,$1.33
10/08/2018,$1.35,290240,$1.32,$1.36,$1.2812
10/05/2018,$1.32,579745,$1.28,$1.35,$1.26
10/04/2018,$1.28,582540,$1.33,$1.33,$1.24
10/03/2018,$1.34,644369,$1.29,$1.37,$1.25
10/02/2018,$1.27,441878,$1.26,$1.31,$1.224
10/01/2018,$1.25,581969,$1.22,$1.285,$1.22
09/28/2018,$1.21,364091,$1.19,$1.25,$1.19
09/27/2018,$1.19,470732,$1.25,$1.26,$1.19
09/26/2018,$1.26,507376,$1.29,$1.2965,$1.23
09/25/2018,$1.27,1782757,$1.18,$1.3,$1.16
09/24/2018,$1.18,332890,$1.17,$1.18,$1.15
09/21/2018,$1.16,639955,$1.16,$1.2,$1.14
09/20/2018,$1.15,383130,$1.11,$1.16,$1.1
09/19/2018,$1.1,570153,$1.09,$1.15,$1.08
09/18/2018,$1.09,287775,$1.08,$1.11,$1.071
09/17/2018,$1.08,270941,$1.12,$1.12,$1.07
09/14/2018,$1.08,339035,$1.08,$1.12,$1.06
09/13/2018,$1.08,257288,$1.1,$1.12,$1.07
09/12/2018,$1.09,307317,$1.11,$1.129,$1.06
09/11/2018,$1.09,491825,$1.08,$1.13,$1.06
09/10/2018,$1.09,405914,$1.08,$1.1168,$1.04
09/07/2018,$1.08,358588,$1.12,$1.159,$1.07
09/06/2018,$1.11,1001251,$1.15,$1.17,$1.08
09/05/2018,$1.17,5919281,$1.04,$1.3,$1.0301
09/04/2018,$1.035,306362,$1.07,$1.07,$1.03
08/31/2018,$1.07,253223,$1.06,$1.07,$1.04
08/30/2018,$1.06,143226,$1.05,$1.07,$1.04
08/29/2018,$1.04,259528,$1.03,$1.07,$1.03
08/28/2018,$1.03,334552,$1.07,$1.08,$1.02
08/27/2018,$1.06,664315,$1.05,$1.08,$1.04
08/24/2018,$1.04,572885,$0.99,$1.06,$0.9801
08/23/2018,$0.9781,160491,$0.9775,$0.99,$0.97
08/22/2018,$0.995,204668,$0.98,$0.9997,$0.9508
08/21/2018,$0.9852,241268,$0.9697,$0.9979,$0.941
08/20/2018,$0.965,220304,$0.946,$0.98,$0.94
08/17/2018,$0.956,446187,$0.955,$0.98,$0.94
08/16/2018,$0.959,206561,$0.94,$0.9596,$0.93
08/15/2018,$0.9224,1136526,$0.99,$0.99,$0.91
08/14/2018,$0.9944,694035,$1.02,$1.03,$0.97
08/13/2018,$1.01,531771,$1.02,$1.039,$0.973
08/10/2018,$1.03,922990,$0.9438,$1.03,$0.925
08/09/2018,$0.9124,1029544,$0.9425,$0.9741,$0.901
08/08/2018,$0.947,410731,$0.98,$0.9949,$0.931
08/07/2018,$0.9799,322458,$0.9723,$0.9995,$0.96
08/06/2018,$0.97,437213,$0.999,$1.0045,$0.96
08/03/2018,$0.9721,455608,$1,$1,$0.95
08/02/2018,$0.99,375096,$0.9802,$1,$0.95
08/01/2018,$0.9877,987852,$0.9899,$1.03,$0.9141
07/31/2018,$0.895,709339,$0.915,$0.9295,$0.89
07/30/2018,$0.9174,595216,$0.9328,$0.95,$0.89
07/27/2018,$0.9286,473096,$0.923,$0.9398,$0.901
07/26/2018,$0.9224,702500,$0.94,$0.943,$0.9
07/25/2018,$0.947,718155,$0.957,$0.99,$0.937
07/24/2018,$0.932,1443737,$1.03,$1.05,$0.93
07/23/2018,$1.03,348793,$1.04,$1.059,$1.02
07/20/2018,$1.05,382939,$1.06,$1.0653,$1.04
07/19/2018,$1.06,425222,$1.03,$1.07,$1.02
07/18/2018,$1.04,429919,$1.03,$1.04,$1
07/17/2018,$1.01,1343993,$1.05,$1.05,$1
07/16/2018,$1.05,308710,$1.05,$1.0562,$1.04
07/13/2018,$1.06,578672,$1.07,$1.07,$1.04
07/12/2018,$1.07,379193,$1.07,$1.09,$1.05
07/11/2018,$1.07,751741,$1.08,$1.099,$1.05
07/10/2018,$1.07,644217,$1.09,$1.1,$1.05
07/09/2018,$1.09,509988,$1.08,$1.1035,$1.07
07/06/2018,$1.07,419449,$1.07,$1.07,$1.05
07/05/2018,$1.07,363892,$1.07,$1.085,$1.05
07/03/2018,$1.07,422380,$1.09,$1.1,$1.047
07/02/2018,$1.09,633370,$1.12,$1.14,$1.06
06/29/2018,$1.12,694877,$1.06,$1.12,$1.05
06/28/2018,$1.06,980211,$1.08,$1.1,$1.04
06/27/2018,$1.08,1016843,$1.16,$1.16,$1.07
06/26/2018,$1.15,780873,$1.11,$1.15,$1.1
06/25/2018,$1.1,1641265,$1.19,$1.19,$1.08
06/22/2018,$1.15,9097796,$1.2,$1.25,$1.14
06/21/2018,$1.21,1337005,$1.18,$1.2299,$1.15
06/20/2018,$1.17,817110,$1.19,$1.2329,$1.16
06/19/2018,$1.19,1069189,$1.23,$1.23,$1.17
06/18/2018,$1.23,707907,$1.24,$1.25,$1.21
06/15/2018,$1.24,861566,$1.24,$1.26,$1.2
06/14/2018,$1.22,1312194,$1.28,$1.28,$1.2
06/13/2018,$1.27,2257669,$1.18,$1.28,$1.18
06/12/2018,$1.17,5385358,$1.22,$1.25,$1.16
06/11/2018,$1.29,746218,$1.33,$1.35,$1.28
06/08/2018,$1.3,1260438,$1.4,$1.4,$1.25
06/07/2018,$1.43,337103,$1.44,$1.46,$1.41
06/06/2018,$1.44,444481,$1.43,$1.46,$1.42
06/05/2018,$1.43,525486,$1.49,$1.5,$1.42
06/04/2018,$1.48,408245,$1.55,$1.57,$1.46
06/01/2018,$1.53,438178,$1.64,$1.64,$1.5
05/31/2018,$1.63,423792,$1.66,$1.7,$1.6
05/30/2018,$1.66,308182,$1.64,$1.68,$1.62
05/29/2018,$1.64,198581,$1.65,$1.65,$1.6
05/25/2018,$1.65,234674,$1.6,$1.67,$1.565
05/24/2018,$1.58,575697,$1.67,$1.69,$1.5
05/23/2018,$1.67,471128,$1.66,$1.7,$1.601
05/22/2018,$1.66,766065,$1.75,$1.8,$1.62
